name,version,api-level,revision,description,obsolete,windowsSize,windowsSHA1,windowsURL,macosxSize,macosxSHA1,macosxURL,linuxSize,linuxSHA1,linuxURL
Google APIs Intel x86 Atom System Image,,19,29,Google APIs Intel x86 Atom System Image,false,285296246,f637232a5dc0c73fe6008b75d8eca307cfab5dd5,https://dl.google.com/android/repository/sys-img/google_apis/x86-19_r29.zip,285296246,f637232a5dc0c73fe6008b75d8eca307cfab5dd5,https://dl.google.com/android/repository/sys-img/google_apis/x86-19_r29.zip,285296246,f637232a5dc0c73fe6008b75d8eca307cfab5dd5,https://dl.google.com/android/repository/sys-img/google_apis/x86-19_r29.zip
Google APIs ARM EABI v7a System Image,,19,28,Google APIs ARM EABI v7a System Image,false,241200501,6cb8af505af22bd941c732a5b2b7a25d97a91a8f,https://dl.google.com/android/repository/sys-img/google_apis/armeabi-v7a-19_r28.zip,241200501,6cb8af505af22bd941c732a5b2b7a25d97a91a8f,https://dl.google.com/android/repository/sys-img/google_apis/armeabi-v7a-19_r28.zip,241200501,6cb8af505af22bd941c732a5b2b7a25d97a91a8f,https://dl.google.com/android/repository/sys-img/google_apis/armeabi-v7a-19_r28.zip
Google APIs Intel x86 Atom System Image,,21,21,Google APIs Intel x86 Atom System Image,false,322840877,d9217736862218fabad7d426bee85ac605f277c5,https://dl.google.com/android/repository/sys-img/google_apis/x86-21_r21.zip,322840877,d9217736862218fabad7d426bee85ac605f277c5,https://dl.google.com/android/repository/sys-img/google_apis/x86-21_r21.zip,322840877,d9217736862218fabad7d426bee85ac605f277c5,https://dl.google.com/android/repository/sys-img/google_apis/x86-21_r21.zip
Google APIs Intel x86 Atom_64 System Image,,21,21,Google APIs Intel x86 Atom_64 System Image,false,459683915,0498967226c4725eee510e2c86cb00181ef6f2b6,https://dl.google.com/android/repository/sys-img/google_apis/x86_64-21_r21.zip,459683915,0498967226c4725eee510e2c86cb00181ef6f2b6,https://dl.google.com/android/repository/sys-img/google_apis/x86_64-21_r21.zip,459683915,0498967226c4725eee510e2c86cb00181ef6f2b6,https://dl.google.com/android/repository/sys-img/google_apis/x86_64-21_r21.zip
Google APIs ARM EABI v7a System Image,,21,20,Google APIs ARM EABI v7a System Image,false,292436480,f1c5b40403e0aa8c0d3003bc60eb136a69cefe59,https://dl.google.com/android/repository/sys-img/google_apis/armeabi-v7a-21_r20.zip,292436480,f1c5b40403e0aa8c0d3003bc60eb136a69cefe59,https://dl.google.com/android/repository/sys-img/google_apis/armeabi-v7a-21_r20.zip,292436480,f1c5b40403e0aa8c0d3003bc60eb136a69cefe59,https://dl.google.com/android/repository/sys-img/google_apis/armeabi-v7a-21_r20.zip
Google APIs Intel x86 Atom System Image,,22,15,Google APIs Intel x86 Atom System Image,false,376324903,2d3aa0c1e6340c7b552c3ad513729831c9146763,https://dl.google.com/android/repository/sys-img/google_apis/x86-22_r15.zip,376324903,2d3aa0c1e6340c7b552c3ad513729831c9146763,https://dl.google.com/android/repository/sys-img/google_apis/x86-22_r15.zip,376324903,2d3aa0c1e6340c7b552c3ad513729831c9146763,https://dl.google.com/android/repository/sys-img/google_apis/x86-22_r15.zip
Google APIs ARM EABI v7a System Image,,22,14,Google APIs ARM EABI v7a System Image,false,349922498,b1eb22542a95c56db4bab6f7b6da57b42b46aaf4,https://dl.google.com/android/repository/sys-img/google_apis/armeabi-v7a-22_r14.zip,349922498,b1eb22542a95c56db4bab6f7b6da57b42b46aaf4,https://dl.google.com/android/repository/sys-img/google_apis/armeabi-v7a-22_r14.zip,349922498,b1eb22542a95c56db4bab6f7b6da57b42b46aaf4,https://dl.google.com/android/repository/sys-img/google_apis/armeabi-v7a-22_r14.zip
Google APIs Intel x86 Atom_64 System Image,,22,15,Google APIs Intel x86 Atom_64 System Image,false,514910765,5ae5e9ac3b8f954e0ec77f1820df118193fc53d3,https://dl.google.com/android/repository/sys-img/google_apis/x86_64-22_r15.zip,514910765,5ae5e9ac3b8f954e0ec77f1820df118193fc53d3,https://dl.google.com/android/repository/sys-img/google_apis/x86_64-22_r15.zip,514910765,5ae5e9ac3b8f954e0ec77f1820df118193fc53d3,https://dl.google.com/android/repository/sys-img/google_apis/x86_64-22_r15.zip
Google APIs Intel x86 Atom System Image,,23,22,Google APIs Intel x86 Atom System Image,false,452910106,7d1761d1275d938806895953e8face42cc98dc55,https://dl.google.com/android/repository/sys-img/google_apis/x86-23_r22.zip,452910106,7d1761d1275d938806895953e8face42cc98dc55,https://dl.google.com/android/repository/sys-img/google_apis/x86-23_r22.zip,452910106,7d1761d1275d938806895953e8face42cc98dc55,https://dl.google.com/android/repository/sys-img/google_apis/x86-23_r22.zip
Google APIs Intel x86 Atom_64 System Image,,23,22,Google APIs Intel x86 Atom_64 System Image,false,598411478,4e3e6b45b2f615e8a67935d2c7255a2861434a45,https://dl.google.com/android/repository/sys-img/google_apis/x86_64-23_r22.zip,598411478,4e3e6b45b2f615e8a67935d2c7255a2861434a45,https://dl.google.com/android/repository/sys-img/google_apis/x86_64-23_r22.zip,598411478,4e3e6b45b2f615e8a67935d2c7255a2861434a45,https://dl.google.com/android/repository/sys-img/google_apis/x86_64-23_r22.zip
Google APIs ARM EABI v7a System Image,,23,21,Google APIs ARM EABI v7a System Image,false,421402277,d5a1584757481f6bb09e34be6fc7cda4b0ca96ff,https://dl.google.com/android/repository/sys-img/google_apis/armeabi-v7a-23_r21.zip,421402277,d5a1584757481f6bb09e34be6fc7cda4b0ca96ff,https://dl.google.com/android/repository/sys-img/google_apis/armeabi-v7a-23_r21.zip,421402277,d5a1584757481f6bb09e34be6fc7cda4b0ca96ff,https://dl.google.com/android/repository/sys-img/google_apis/armeabi-v7a-23_r21.zip
Google APIs Intel x86 Atom System Image,,24,15,Google APIs Intel x86 Atom System Image,false,820156745,383d76c26a643bd25409665dd81c46936e71d8ff,https://dl.google.com/android/repository/sys-img/google_apis/x86-24_r15.zip,820156745,383d76c26a643bd25409665dd81c46936e71d8ff,https://dl.google.com/android/repository/sys-img/google_apis/x86-24_r15.zip,820156745,383d76c26a643bd25409665dd81c46936e71d8ff,https://dl.google.com/android/repository/sys-img/google_apis/x86-24_r15.zip
Google APIs Intel x86 Atom_64 System Image,,24,15,Google APIs Intel x86 Atom_64 System Image,false,1012975421,d57ea12297cf0bfe8f330c5384de43c8c560925f,https://dl.google.com/android/repository/sys-img/google_apis/x86_64-24_r15.zip,1012975421,d57ea12297cf0bfe8f330c5384de43c8c560925f,https://dl.google.com/android/repository/sys-img/google_apis/x86_64-24_r15.zip,1012975421,d57ea12297cf0bfe8f330c5384de43c8c560925f,https://dl.google.com/android/repository/sys-img/google_apis/x86_64-24_r15.zip
Google APIs ARM EABI v7a System Image,,24,14,Google APIs ARM EABI v7a System Image,false,735547840,4eeae3d1066143b58f8316af67df40435c46c7f9,https://dl.google.com/android/repository/sys-img/google_apis/armeabi-v7a-24_r14.zip,735547840,4eeae3d1066143b58f8316af67df40435c46c7f9,https://dl.google.com/android/repository/sys-img/google_apis/armeabi-v7a-24_r14.zip,735547840,4eeae3d1066143b58f8316af67df40435c46c7f9,https://dl.google.com/android/repository/sys-img/google_apis/armeabi-v7a-24_r14.zip

Google APIs Intel x86 Atom System Image,,25,7,Google APIs Intel x86 Atom System Image,false,950652764,11cf51496208117ffcf3641475e42f31c20319be,https://dl.google.com/android/repository/sys-img/google_apis/x86-25_r07.zip,950652764,11cf51496208117ffcf3641475e42f31c20319be,https://dl.google.com/android/repository/sys-img/google_apis/x86-25_r07.zip,950652764,11cf51496208117ffcf3641475e42f31c20319be,https://dl.google.com/android/repository/sys-img/google_apis/x86-25_r07.zip
Google APIs Intel x86 Atom_64 System Image,,25,7,Google APIs Intel x86 Atom_64 System Image,false,1195184804,0faa9028b1967c55e7f7cd19544980430b6f2c8a,https://dl.google.com/android/repository/sys-img/google_apis/x86_64-25_r07.zip,1195184804,0faa9028b1967c55e7f7cd19544980430b6f2c8a,https://dl.google.com/android/repository/sys-img/google_apis/x86_64-25_r07.zip,1195184804,0faa9028b1967c55e7f7cd19544980430b6f2c8a,https://dl.google.com/android/repository/sys-img/google_apis/x86_64-25_r07.zip
Google APIs ARM EABI v7a System Image,,25,6,Google APIs ARM EABI v7a System Image,false,893942572,9c205bc0f569071e33035ca8f4856732ff4f3c3f,https://dl.google.com/android/repository/sys-img/google_apis/armeabi-v7a-25_r06.zip,893942572,9c205bc0f569071e33035ca8f4856732ff4f3c3f,https://dl.google.com/android/repository/sys-img/google_apis/armeabi-v7a-25_r06.zip,893942572,9c205bc0f569071e33035ca8f4856732ff4f3c3f,https://dl.google.com/android/repository/sys-img/google_apis/armeabi-v7a-25_r06.zip

Google APIs Intel x86 Atom System Image,,26,4,Google APIs Intel x86 Atom System Image,false,769552811,d3945081a412d3ac3627c3e102276b018ef874bc,https://dl.google.com/android/repository/sys-img/google_apis/x86-26_r04.zip,769552811,d3945081a412d3ac3627c3e102276b018ef874bc,https://dl.google.com/android/repository/sys-img/google_apis/x86-26_r04.zip,769552811,d3945081a412d3ac3627c3e102276b018ef874bc,https://dl.google.com/android/repository/sys-img/google_apis/x86-26_r04.zip
